date,dem,rep,margin,7-day,14-day,21-day,28-day
2022-10-15,45.716664,44.890594,0.8260700000000014,0.9420438571428552,1.000801214285714,1.1038540476190475,1.2305240357142855
2022-10-14,45.796302,44.890582,0.9057199999999952,0.9464645714285699,1.035554071428571,1.1503895238095239,1.2537407499999997
2022-10-13,45.807748,44.7556,1.0521479999999954,0.9310111428571426,1.0649813571428572,1.1970091428571432,1.2737120357142857
2022-10-12,45.593254,44.592024,1.0012299999999996,0.9192528571428572,1.0808172142857144,1.2370137142857147,1.285981535714286
2022-10-11,45.540172,44.574623,0.9655489999999958,0.9307357142857141,1.100752285714286,1.2560757142857146,1.299807785714286
2022-10-10,45.439704,44.525864,0.9138400000000004,0.9678560000000006,1.1273730000000006,1.277861047619048,1.3087766071428575
2022-10-09,45.435718,44.505968,0.9297499999999985,1.0059838571428574,1.1568185000000004,1.302815380952381,1.3209315000000004
2022-10-08,45.202758,44.345743,0.8570150000000041,1.0595585714285727,1.1847591428571438,1.3266840952380956,1.3307314642857146
2022-10-07,45.044043,44.246497,0.7975460000000041,1.124643571428572,1.2523520000000008,1.356166142857143,1.342686535714286
2022-10-06,45.319184,44.349344,0.9698399999999978,1.198951571428572,1.3300081428571435,1.3879456666666665,1.3563315
2022-10-05,45.381339,44.299729,1.0816099999999977,1.2423815714285718,1.3958941428571434,1.408224428571429,1.3640100714285717
2022-10-04,45.469002,44.243611,1.225391000000002,1.270768857142858,1.4187457142857147,1.42283180952381,1.3608466071428575
2022-10-03,45.353566,44.172831,1.1807349999999985,1.2868900000000008,1.4328635714285716,1.4224168095238099,1.3507247500000001
2022-10-02,45.421596,44.116823,1.3047730000000044,1.3076531428571434,1.451231142857143,1.425914047619048,1.3428232142857144
2022-10-01,45.412757,44.100147,1.3126099999999994,1.3099597142857147,1.460246857142857,1.4211224285714288,1.3300412857142858
2022-09-30,45.404082,44.08638,1.3177020000000041,1.3800604285714297,1.4719274285714283,1.4153675238095242,1.316558428571429
2022-09-29,45.344193,44.070343,1.273849999999996,1.461064714285715,1.482442714285714,1.408791476190476,1.3024760357142857
2022-09-28,45.387972,44.107651,1.2803210000000007,1.549406714285715,1.4911458571428575,1.404552904761905,1.2907166071428573
2022-09-27,45.287517,43.949278,1.3382390000000015,1.5667225714285717,1.498863285714286,1.390872523809524,1.274684535714286
2022-09-26,45.244406,43.918329,1.326076999999998,1.5788371428571426,1.4901802142857146,1.372003,1.246040392857143
